Date,Value
06/10/2003,371.3
03/10/2003,384.25
02/10/2003,382.2
01/10/2003,383.5
30/09/2003,388
29/09/2003,381.95
26/09/2003,382.7
25/09/2003,390.7
24/09/2003,385
23/09/2003,384.6
22/09/2003,385.5
19/09/2003,379.75
18/09/2003,378.3
17/09/2003,374.25
16/09/2003,374.6
15/09/2003,373.5
12/09/2003,378.25
11/09/2003,376.3
10/09/2003,380
09/09/2003,382.25
08/09/2003,374.65
05/09/2003,375.8
04/09/2003,370.75
03/09/2003,370
02/09/2003,373.7
01/09/2003,376.25
29/08/2003,375.6
28/08/2003,369.8
27/08/2003,371.25
26/08/2003,360.5
25/08/2003,358.75
22/08/2003,358.75
21/08/2003,363.3
20/08/2003,363.7
19/08/2003,360.4
18/08/2003,360.25
15/08/2003,364.5
14/08/2003,363.6
13/08/2003,358.65
12/08/2003,360.1
11/08/2003,359.15
08/08/2003,353.95
07/08/2003,351.6
06/08/2003,352
05/08/2003,348.4
04/08/2003,347.5
01/08/2003,352.35
31/07/2003,354.75
30/07/2003,357.75
29/07/2003,363.5
28/07/2003,365.6
25/07/2003,363
24/07/2003,357.3
23/07/2003,354.75
22/07/2003,352
21/07/2003,350
18/07/2003,344.35
17/07/2003,342.5
16/07/2003,343.2
15/07/2003,348.25
14/07/2003,347.5
11/07/2003,343.7
10/07/2003,343.4
09/07/2003,344.15
08/07/2003,347.2
07/07/2003,348.15
04/07/2003,351.3
03/07/2003,349.4
02/07/2003,351.5
01/07/2003,350.2
30/06/2003,346
27/06/2003,345.5
26/06/2003,343.85
25/06/2003,348.1
24/06/2003,348.25
23/06/2003,355
20/06/2003,358
19/06/2003,357.65
18/06/2003,359.75
17/06/2003,362.75
16/06/2003,358.3
13/06/2003,353.05
12/06/2003,352.25
11/06/2003,354.25
10/06/2003,354.25
09/06/2003,362.75
06/06/2003,363
05/06/2003,366.75
04/06/2003,364.2
03/06/2003,365
02/06/2003,364.75
30/05/2003,361.4
29/05/2003,363.1
28/05/2003,359.5
27/05/2003,371.4
26/05/2003,370.5
23/05/2003,370.5
22/05/2003,369.6
21/05/2003,367.8
20/05/2003,366.3
19/05/2003,359
16/05/2003,355
15/05/2003,354.25
14/05/2003,353.55
13/05/2003,350.4
12/05/2003,351.1
09/05/2003,347.9
08/05/2003,346.45
07/05/2003,341.85
06/05/2003,342.85
05/05/2003,340.5
02/05/2003,340.5
01/05/2003,341.2
30/04/2003,336.75
29/04/2003,331.4
28/04/2003,332.6
25/04/2003,333.25
24/04/2003,333.7
23/04/2003,333.3
22/04/2003,334.9
21/04/2003,327
18/04/2003,327
17/04/2003,327
16/04/2003,324.1
15/04/2003,325.45
14/04/2003,325.95
11/04/2003,324.8
10/04/2003,324.6
09/04/2003,321.35
08/04/2003,323.4
07/04/2003,319.9
04/04/2003,323.8
03/04/2003,323.7
02/04/2003,329.3
01/04/2003,334.35
31/03/2003,334.85
28/03/2003,330.75
27/03/2003,332.75
26/03/2003,329.95
25/03/2003,331.9
24/03/2003,329.45
21/03/2003,333.5
20/03/2003,335.8
19/03/2003,335.8
18/03/2003,338.8
17/03/2003,340.75
14/03/2003,335.2
13/03/2003,334.5
12/03/2003,346.1
11/03/2003,348.7
10/03/2003,354.45
07/03/2003,350.75
06/03/2003,354.7
05/03/2003,353.95
04/03/2003,353.4
03/03/2003,345.5
28/02/2003,347.45
27/02/2003,351.25
26/02/2003,351.9
25/02/2003,357.6
24/02/2003,355.2
21/02/2003,352.3
20/02/2003,351.55
19/02/2003,346
18/02/2003,344.1
17/02/2003,347
14/02/2003,354.25
13/02/2003,352.8
12/02/2003,356.3
11/02/2003,364
10/02/2003,370.5
07/02/2003,373.25
06/02/2003,375.8
05/02/2003,382.1
04/02/2003,376.55
03/02/2003,369.5
31/01/2003,367.5
30/01/2003,367.6
29/01/2003,369.9
28/01/2003,368.4
27/01/2003,368.5
24/01/2003,366
23/01/2003,364.7
22/01/2003,358.5
21/01/2003,353.8
20/01/2003,355.85
17/01/2003,357
16/01/2003,352.3
15/01/2003,351
14/01/2003,353.1
13/01/2003,352.55
10/01/2003,353
09/01/2003,352.4
08/01/2003,349.75
07/01/2003,349
06/01/2003,351.75
03/01/2003,344.5
02/01/2003,343.8
01/01/2003,347.2
31/12/2002,347.2
30/12/2002,347.2
27/12/2002,349.3
26/12/2002,343.95
25/12/2002,343.95
24/12/2002,343.95
23/12/2002,343.95
20/12/2002,341.6
19/12/2002,345
18/12/2002,338
17/12/2002,339
16/12/2002,333
13/12/2002,332.2
12/12/2002,326.4
11/12/2002,324.25
10/12/2002,323.1
09/12/2002,325.1
06/12/2002,325.75
05/12/2002,322.45
04/12/2002,322.1
03/12/2002,319.7
02/12/2002,316.45
29/11/2002,319.05
28/11/2002,317.6
27/11/2002,317.85
26/11/2002,317.5
25/11/2002,317.45
22/11/2002,317.7
21/11/2002,317.65
20/11/2002,318.85
19/11/2002,319.7
18/11/2002,318.75
15/11/2002,319.1
14/11/2002,318.6
13/11/2002,324
12/11/2002,321.75
11/11/2002,320.7
08/11/2002,321.7
07/11/2002,319.25
06/11/2002,317.3
05/11/2002,318.5
04/11/2002,317.55
01/11/2002,319.85
31/10/2002,316.9
30/10/2002,316.55
29/10/2002,317.15
28/10/2002,314.45
25/10/2002,313
24/10/2002,311.75
23/10/2002,312.1
22/10/2002,312.55
21/10/2002,312.6
18/10/2002,312.75
17/10/2002,310.75
16/10/2002,314.05
15/10/2002,316.2
14/10/2002,317.75
11/10/2002,316.85
10/10/2002,318.95
09/10/2002,319.35
08/10/2002,319
07/10/2002,321.75
04/10/2002,320.3
03/10/2002,322.1
02/10/2002,322.2
01/10/2002,321.75
30/09/2002,323.7
27/09/2002,320.05
26/09/2002,319.6
25/09/2002,325.15
24/09/2002,326.3
23/09/2002,322.5
20/09/2002,322.3
19/09/2002,322.25
18/09/2002,318.7
17/09/2002,315.9
16/09/2002,315.35
13/09/2002,318.8
12/09/2002,318.85
11/09/2002,315.5
10/09/2002,319.1
09/09/2002,322.5
06/09/2002,319.25
05/09/2002,317.55
04/09/2002,313
03/09/2002,313.5
02/09/2002,312
30/08/2002,312.8
29/08/2002,312.1
28/08/2002,311.1
27/08/2002,310.5
26/08/2002,305.95
23/08/2002,305.95
22/08/2002,305.4
21/08/2002,306.55
20/08/2002,308
19/08/2002,310.1
16/08/2002,314.2
15/08/2002,312.65
14/08/2002,315.65
13/08/2002,313.8
12/08/2002,316.7
09/08/2002,312.95
08/08/2002,312.15
07/08/2002,312.2
06/08/2002,305.75
05/08/2002,309.5
02/08/2002,305.05
01/08/2002,302.25
31/07/2002,304.65
30/07/2002,305.4
29/07/2002,303
26/07/2002,304.95
25/07/2002,309.45
24/07/2002,311.25
23/07/2002,319.7
22/07/2002,322.9
19/07/2002,322.9
18/07/2002,317.65
17/07/2002,316.15
16/07/2002,318.25
15/07/2002,319
12/07/2002,316.7
11/07/2002,314.15
10/07/2002,314.8
09/07/2002,313.8
08/07/2002,311.7
05/07/2002,311.3
04/07/2002,310.6
03/07/2002,310.85
02/07/2002,314.45
01/07/2002,312.1
28/06/2002,318.5
27/06/2002,318.8
26/06/2002,321.55
25/06/2002,321.7
24/06/2002,326.4
21/06/2002,322.7
20/06/2002,322.35
19/06/2002,320.65
18/06/2002,318.35
17/06/2002,317.8
14/06/2002,322.1
13/06/2002,318.75
12/06/2002,319.75
11/06/2002,316.8
10/06/2002,322.5
07/06/2002,326.4
06/06/2002,324.1
05/06/2002,322
04/06/2002,326.6
03/06/2002,326.6
31/05/2002,326.6
30/05/2002,326
29/05/2002,327.05
28/05/2002,320.2
27/05/2002,320.05
24/05/2002,320.95
23/05/2002,317.15
22/05/2002,317.1
21/05/2002,315.2
20/05/2002,311.5
17/05/2002,310.6
16/05/2002,310.1
15/05/2002,308.3
14/05/2002,308.4
13/05/2002,310.75
10/05/2002,311.15
09/05/2002,308.85
08/05/2002,310.5
07/05/2002,312
06/05/2002,310.45
03/05/2002,310.45
02/05/2002,307.6
01/05/2002,308.35
30/04/2002,308.2
29/04/2002,309.7
26/04/2002,306.6
25/04/2002,307.25
24/04/2002,304.2
23/04/2002,302.7
22/04/2002,303.7
19/04/2002,301.8
18/04/2002,304.25
17/04/2002,300.85
16/04/2002,297.75
15/04/2002,300.1
12/04/2002,300.35
11/04/2002,301.3
10/04/2002,298
09/04/2002,298.7
08/04/2002,300.45
05/04/2002,301
04/04/2002,301.7
03/04/2002,303.75
02/04/2002,304
01/04/2002,301.4
29/03/2002,301.4
28/03/2002,301.4
27/03/2002,299
26/03/2002,296.1
25/03/2002,297.7
22/03/2002,294.25
21/03/2002,292.75
20/03/2002,291.85
19/03/2002,293.1
18/03/2002,292.05
15/03/2002,290.3
14/03/2002,291.2
13/03/2002,293.15
12/03/2002,293.6
11/03/2002,291.2
08/03/2002,289.15
07/03/2002,291
06/03/2002,292.7
05/03/2002,297.8
04/03/2002,297.4
01/03/2002,295.4
28/02/2002,296.85
27/02/2002,297.4
26/02/2002,294.2
25/02/2002,291.95
22/02/2002,292.75
21/02/2002,292.15
20/02/2002,291.3
19/02/2002,296.5
18/02/2002,297.35
15/02/2002,299.85
14/02/2002,299
13/02/2002,297.4
12/02/2002,298.9
11/02/2002,297.75
08/02/2002,304.3
07/02/2002,299.5
06/02/2002,299.5
05/02/2002,291.95
04/02/2002,287.4
01/02/2002,283.9
31/01/2002,282.3
30/01/2002,281.5
29/01/2002,277.9
28/01/2002,279.1
25/01/2002,279
24/01/2002,279.2
23/01/2002,280.75
22/01/2002,282.05
21/01/2002,282.3
18/01/2002,283.2
17/01/2002,285
16/01/2002,284.6
15/01/2002,284.2
14/01/2002,286.35
11/01/2002,285.75
10/01/2002,286.85
09/01/2002,281.1
08/01/2002,278.6
07/01/2002,278.6
04/01/2002,277.75
03/01/2002,278.8
02/01/2002,278.35
01/01/2002,276.5
31/12/2001,276.5
28/12/2001,276.5
27/12/2001,277.7
26/12/2001,277.5
25/12/2001,277.5
24/12/2001,277.5
21/12/2001,277.5
20/12/2001,276.1
19/12/2001,278.65
18/12/2001,278.85
17/12/2001,277.75
14/12/2001,277.05
13/12/2001,274.35
12/12/2001,273.5
11/12/2001,272.2
10/12/2001,272.65
07/12/2001,274.1
06/12/2001,274.55
05/12/2001,275
04/12/2001,276.6
03/12/2001,276.35
30/11/2001,275.5
29/11/2001,274.8
28/11/2001,274.4
27/11/2001,273.3
26/11/2001,272.6
23/11/2001,273.1
22/11/2001,272.75
21/11/2001,272.8
20/11/2001,272.95
19/11/2001,273.6
16/11/2001,274.5
15/11/2001,275.45
14/11/2001,278.25
13/11/2001,276.5
12/11/2001,280
09/11/2001,277.15
08/11/2001,279.95
07/11/2001,280.3
06/11/2001,278.95
05/11/2001,278.25
02/11/2001,279.9
01/11/2001,280.6
31/10/2001,278.75
30/10/2001,280.4
29/10/2001,278.6
26/10/2001,277.25
25/10/2001,276.7
24/10/2001,275.5
23/10/2001,276.05
22/10/2001,275.9
19/10/2001,279.15
18/10/2001,281
17/10/2001,281.6
16/10/2001,281.1
15/10/2001,281.85
12/10/2001,281.8
11/10/2001,281.85
10/10/2001,287.15
09/10/2001,290
08/10/2001,291.85
05/10/2001,291.2
04/10/2001,290.35
03/10/2001,290.1
02/10/2001,291.65
01/10/2001,290.6
28/09/2001,293.1
27/09/2001,289.8
26/09/2001,291.45
25/09/2001,288
24/09/2001,288.2
21/09/2001,292.5
20/09/2001,288.5
19/09/2001,288.1
18/09/2001,289.4
17/09/2001,293.25
14/09/2001,285.75
13/09/2001,280.25
12/09/2001,279
11/09/2001,287
10/09/2001,271.5
07/09/2001,273.6
06/09/2001,272.05
05/09/2001,271.3
04/09/2001,272.3
03/09/2001,273.35
31/08/2001,273
30/08/2001,272.3
29/08/2001,272.85
28/08/2001,271.05
27/08/2001,272.8
24/08/2001,272.8
23/08/2001,274.85
22/08/2001,275.85
21/08/2001,276.3
20/08/2001,276.65
17/08/2001,277.45
16/08/2001,275.9
15/08/2001,275.35
14/08/2001,274.5
13/08/2001,275.6
10/08/2001,275.8
09/08/2001,270
08/08/2001,266.4
07/08/2001,266.45
06/08/2001,267.2
03/08/2001,267.85
02/08/2001,267
01/08/2001,267.35
31/07/2001,265.9
30/07/2001,266.3
27/07/2001,266.15
26/07/2001,267.5
25/07/2001,268.4
24/07/2001,268.75
23/07/2001,268.7
20/07/2001,269.7
19/07/2001,270.3
18/07/2001,268.55
17/07/2001,267.6
16/07/2001,268.25
13/07/2001,266.35
12/07/2001,266.3
11/07/2001,267.55
10/07/2001,267.45
09/07/2001,266.1
06/07/2001,265.1
05/07/2001,266.3
04/07/2001,267.6
03/07/2001,268.5
02/07/2001,268.35
29/06/2001,270.6
28/06/2001,269.5
27/06/2001,274.8
26/06/2001,274
25/06/2001,272.9
22/06/2001,273.3
21/06/2001,271.7
20/06/2001,271.5
19/06/2001,273.4
18/06/2001,272
15/06/2001,272.2
14/06/2001,272.4
13/06/2001,271.95
12/06/2001,269.9
11/06/2001,268.5
08/06/2001,267
07/06/2001,266.1
06/06/2001,265.5
05/06/2001,265.7
04/06/2001,266.5
01/06/2001,265.4
31/05/2001,267.5
30/05/2001,271
29/05/2001,275.75
28/05/2001,276.25
25/05/2001,276.25
24/05/2001,286.05
23/05/2001,283.15
22/05/2001,284.15
21/05/2001,291.25
18/05/2001,273
17/05/2001,274
16/05/2001,270.9
15/05/2001,266.6
14/05/2001,268.35
11/05/2001,269.05
10/05/2001,268.45
09/05/2001,267.85
08/05/2001,265.2
07/05/2001,266.6
04/05/2001,266.6
03/05/2001,266.4
02/05/2001,263.95
01/05/2001,264
30/04/2001,263.15
27/04/2001,264.6
26/04/2001,263.5
25/04/2001,263.5
24/04/2001,263.4
23/04/2001,262.6
20/04/2001,263.85
19/04/2001,263.1
18/04/2001,258.85
17/04/2001,260.55
16/04/2001,259.25
13/04/2001,259.25
12/04/2001,259.25
11/04/2001,257.7
10/04/2001,256.65
09/04/2001,259
06/04/2001,258.8
05/04/2001,258.1
04/04/2001,259.45
03/04/2001,257.1
02/04/2001,255.95
30/03/2001,257.7
29/03/2001,260.15
28/03/2001,260.15
27/03/2001,262
26/03/2001,262.2
23/03/2001,262.85
22/03/2001,261.15
21/03/2001,262
20/03/2001,261.55
19/03/2001,260.55
16/03/2001,260.7
15/03/2001,262.05
14/03/2001,263.85
13/03/2001,269.3
12/03/2001,272.5
09/03/2001,269.8
08/03/2001,263.65
07/03/2001,260.65
06/03/2001,261.85
05/03/2001,262.5
02/03/2001,263.1
01/03/2001,266.35
28/02/2001,266.7
27/02/2001,268.3
26/02/2001,263.2
23/02/2001,260.45
22/02/2001,258.85
21/02/2001,257.5
20/02/2001,256.25
19/02/2001,259.45
16/02/2001,257.45
15/02/2001,258.55
14/02/2001,260.25
13/02/2001,260.75
12/02/2001,261.1
09/02/2001,259.9
08/02/2001,262.95
07/02/2001,263.15
06/02/2001,262.7
05/02/2001,265.45
02/02/2001,266.7
01/02/2001,267.65
31/01/2001,264.5
30/01/2001,264.95
29/01/2001,262.85
26/01/2001,263.55
25/01/2001,264.9
24/01/2001,264.25
23/01/2001,266.1
22/01/2001,266.15
19/01/2001,264.9
18/01/2001,264.9
17/01/2001,263.5
16/01/2001,264.45
15/01/2001,263.5
12/01/2001,263.7
11/01/2001,264.15
10/01/2001,266.3
09/01/2001,267
08/01/2001,268.3
05/01/2001,267.4
04/01/2001,267.1
03/01/2001,267.15
02/01/2001,271.1
01/01/2001,274.45
29/12/2000,274.45
28/12/2000,274.45
27/12/2000,275.05
26/12/2000,273.1
25/12/2000,273.1
22/12/2000,273.1
21/12/2000,273.1
20/12/2000,272.45
19/12/2000,269.55
18/12/2000,270.2
15/12/2000,270.35
14/12/2000,269.3
13/12/2000,269.6
12/12/2000,270.75
11/12/2000,270.7
08/12/2000,272.95
07/12/2000,273.9
06/12/2000,271.6
05/12/2000,270.8
04/12/2000,270.7
01/12/2000,269.2
30/11/2000,269.1
29/11/2000,269.1
28/11/2000,269.95
27/11/2000,268.15
24/11/2000,265.55
23/11/2000,265.7
22/11/2000,266.15
21/11/2000,266.15
20/11/2000,266.15
17/11/2000,265.25
16/11/2000,266.7
15/11/2000,264.6
14/11/2000,264.95
13/11/2000,264.85
10/11/2000,264.85
09/11/2000,264.65
08/11/2000,264.1
07/11/2000,265.5
06/11/2000,265.7
03/11/2000,264.65
02/11/2000,264.85
01/11/2000,265.5
31/10/2000,264.5
30/10/2000,264.75
27/10/2000,263.8
26/10/2000,266.4
25/10/2000,266.8
24/10/2000,270.2
23/10/2000,271.45
20/10/2000,270.45
19/10/2000,270.3
18/10/2000,272
17/10/2000,270.25
16/10/2000,271.6
13/10/2000,273.25
12/10/2000,274
11/10/2000,272.75
10/10/2000,270.5
09/10/2000,270
06/10/2000,270
05/10/2000,270.4
04/10/2000,271.35
03/10/2000,272.1
02/10/2000,273.1
29/09/2000,273.65
28/09/2000,276.4
27/09/2000,276.15
26/09/2000,274.85
25/09/2000,272.85
22/09/2000,273.95
21/09/2000,269.5
20/09/2000,271.4
19/09/2000,271.85
18/09/2000,273
15/09/2000,272.6
14/09/2000,273.1
13/09/2000,272.5
12/09/2000,274.65
11/09/2000,272.55
08/09/2000,272.75
07/09/2000,272.7
06/09/2000,274.15
05/09/2000,275
04/09/2000,276.65
01/09/2000,277
31/08/2000,277
30/08/2000,273.3
29/08/2000,274
28/08/2000,273.65
25/08/2000,273.65
24/08/2000,272.6
23/08/2000,273.15
22/08/2000,273.4
21/08/2000,274.6
18/08/2000,275.6
17/08/2000,277.2
16/08/2000,276.35
15/08/2000,274.15
14/08/2000,275.45
11/08/2000,272.7
10/08/2000,272.2
09/08/2000,272
08/08/2000,273.1
07/08/2000,273.2
04/08/2000,273.95
03/08/2000,275.5
02/08/2000,277.6
01/08/2000,277.6
31/07/2000,276.75
28/07/2000,278.1
27/07/2000,279.85
26/07/2000,279.4
25/07/2000,279.7
24/07/2000,279.75
21/07/2000,279.3
20/07/2000,279.35
19/07/2000,279.2
18/07/2000,282.75
17/07/2000,282.45
14/07/2000,280.25
13/07/2000,280.8
12/07/2000,279.95
11/07/2000,282.85
10/07/2000,284.1
07/07/2000,282.85
06/07/2000,284.9
05/07/2000,286.85
04/07/2000,286.5
03/07/2000,287.65
30/06/2000,288.15
29/06/2000,289.75
28/06/2000,288
27/06/2000,283.8
26/06/2000,284.05
23/06/2000,285.8
22/06/2000,287.65
21/06/2000,286.05
20/06/2000,286.2
19/06/2000,285.9
16/06/2000,290.1
15/06/2000,287.4
14/06/2000,287.15
13/06/2000,291.5
12/06/2000,284.6
09/06/2000,284.4
08/06/2000,285.75
07/06/2000,284.1
06/06/2000,288.4
05/06/2000,283.25
02/06/2000,281.6
01/06/2000,272.5
31/05/2000,272.25
30/05/2000,273.15
29/05/2000,271.3
26/05/2000,271.3
25/05/2000,273.35
24/05/2000,273.7
23/05/2000,274.05
22/05/2000,274
19/05/2000,273.15
18/05/2000,272.8
17/05/2000,273.1
16/05/2000,276
15/05/2000,275.05
12/05/2000,276.65
11/05/2000,276.75
10/05/2000,277.6
09/05/2000,276.3
08/05/2000,277.9
05/05/2000,280.75
04/05/2000,280
03/05/2000,275.6
02/05/2000,275.45
01/05/2000,275.05
28/04/2000,275.05
27/04/2000,276
26/04/2000,276.2
25/04/2000,279.5
24/04/2000,279.85
21/04/2000,279.85
20/04/2000,279.85
19/04/2000,281.35
18/04/2000,281.1
17/04/2000,281.75
14/04/2000,282
13/04/2000,281.4
12/04/2000,280.4
11/04/2000,282.5
10/04/2000,282.25
07/04/2000,280.15
06/04/2000,279.35
05/04/2000,281.3
04/04/2000,276.85
03/04/2000,277.5
31/03/2000,276.75
30/03/2000,275.75
29/03/2000,279.75
28/03/2000,280.65
27/03/2000,284.15
24/03/2000,284.85
23/03/2000,284.75
22/03/2000,287.8
21/03/2000,285.15
20/03/2000,285.75
17/03/2000,283.9
16/03/2000,287.35
15/03/2000,289.15
14/03/2000,288.75
13/03/2000,290.65
10/03/2000,290.25
09/03/2000,290.5
08/03/2000,291.2
07/03/2000,289.75
06/03/2000,288.8
03/03/2000,288.5
02/03/2000,289.9
01/03/2000,292.9
29/02/2000,293.65
28/02/2000,292.5
25/02/2000,294
24/02/2000,298.75
23/02/2000,302
22/02/2000,302.25
21/02/2000,305.25
18/02/2000,303.55
17/02/2000,304.75
16/02/2000,302.5
15/02/2000,304.25
14/02/2000,308.35
11/02/2000,311.5
10/02/2000,309
09/02/2000,308.6
08/02/2000,296.25
07/02/2000,312.7
04/02/2000,293.65
03/02/2000,285.05
02/02/2000,285.6
01/02/2000,283
31/01/2000,283.3
28/01/2000,286.75
27/01/2000,285.55
26/01/2000,285.9
25/01/2000,288
24/01/2000,287.2
21/01/2000,287.75
20/01/2000,288.1
19/01/2000,287.65
18/01/2000,285.8
17/01/2000,285.35
14/01/2000,283.3
13/01/2000,282.1
12/01/2000,282.25
11/01/2000,282.25
10/01/2000,281.6
07/01/2000,282.1
06/01/2000,279.4
05/01/2000,280.45
04/01/2000,281.5
03/01/2000,290.25
31/12/1999,290.25
30/12/1999,290.25
29/12/1999,290.9
28/12/1999,287.3
27/12/1999,287.3
24/12/1999,287.3
23/12/1999,287.3
22/12/1999,285.75
21/12/1999,282.75
20/12/1999,284.25
17/12/1999,284.15
16/12/1999,280.3
15/12/1999,280.05
14/12/1999,279.25
13/12/1999,279.5
10/12/1999,280.65
09/12/1999,279
08/12/1999,280.95
07/12/1999,279.25
06/12/1999,276.1
03/12/1999,282.75
02/12/1999,286
01/12/1999,289.15
30/11/1999,291.35
29/11/1999,292.25
26/11/1999,296.85
25/11/1999,298.4
24/11/1999,297.5
23/11/1999,297.25
22/11/1999,294.9
19/11/1999,293.75
18/11/1999,293.6
17/11/1999,293.65
16/11/1999,294.25
15/11/1999,290.9
12/11/1999,291.25
11/11/1999,296
10/11/1999,295.75
09/11/1999,290.75
08/11/1999,288.25
05/11/1999,289.7
04/11/1999,290.6
03/11/1999,291
02/11/1999,290.75
01/11/1999,291.35
29/10/1999,299.1
28/10/1999,296.25
27/10/1999,290.6
26/10/1999,296.4
25/10/1999,302
22/10/1999,302.4
21/10/1999,302.85
20/10/1999,307
19/10/1999,309.5
18/10/1999,311.75
15/10/1999,315.75
14/10/1999,321
13/10/1999,321.75
12/10/1999,320.25
11/10/1999,317.75
08/10/1999,323.25
07/10/1999,323.5
06/10/1999,318.25
05/10/1999,325.5
04/10/1999,312.75
01/10/1999,307.5
30/09/1999,299
29/09/1999,307
28/09/1999,301.5
27/09/1999,281.1
24/09/1999,270
23/09/1999,264.35
22/09/1999,263.4
21/09/1999,258.85
20/09/1999,255.4
17/09/1999,255.1
16/09/1999,255.9
15/09/1999,257.15
14/09/1999,256.75
13/09/1999,256.3
10/09/1999,256
09/09/1999,256.9
08/09/1999,256.15
07/09/1999,255.6
06/09/1999,254.6
03/09/1999,254.4
02/09/1999,254.2
01/09/1999,254.7
31/08/1999,254.8
30/08/1999,253.8
27/08/1999,253.8
26/08/1999,253.15
25/08/1999,252.85
24/08/1999,253.4
23/08/1999,255.9
20/08/1999,258.25
19/08/1999,258
18/08/1999,261.3
17/08/1999,259.65
16/08/1999,259
13/08/1999,260.45
12/08/1999,260.3
11/08/1999,257.75
10/08/1999,256.5
09/08/1999,256.5
06/08/1999,255.75
05/08/1999,256
04/08/1999,255.85
03/08/1999,256
02/08/1999,255.35
30/07/1999,255.6
29/07/1999,253.9
28/07/1999,254.1
27/07/1999,254.6
26/07/1999,253.5
23/07/1999,255.3
22/07/1999,253.95
21/07/1999,254.5
20/07/1999,252.8
19/07/1999,253.95
16/07/1999,255.65
15/07/1999,253.3
14/07/1999,255.25
13/07/1999,254.65
12/07/1999,256
09/07/1999,257.3
08/07/1999,257.2
07/07/1999,257.1
06/07/1999,257.6
05/07/1999,261.8
02/07/1999,263.1
01/07/1999,262.6
30/06/1999,261
29/06/1999,262
28/06/1999,260.3
25/06/1999,260.7
24/06/1999,260.15
23/06/1999,259.15
22/06/1999,258.55
21/06/1999,259.3
18/06/1999,258.95
17/06/1999,258.15
16/06/1999,258.7
15/06/1999,260
14/06/1999,260.35
11/06/1999,259.7
10/06/1999,258.6
09/06/1999,261.3
08/06/1999,262.35
07/06/1999,265.6
04/06/1999,265.3
03/06/1999,264.75
02/06/1999,267.15
01/06/1999,266.85
31/05/1999,268.6
28/05/1999,268.6
27/05/1999,268.95
26/05/1999,269.5
25/05/1999,271.7
24/05/1999,272.2
21/05/1999,273.3
20/05/1999,274
19/05/1999,272.5
18/05/1999,275.05
17/05/1999,276.1
14/05/1999,276
13/05/1999,277.85
12/05/1999,277.55
11/05/1999,279.45
10/05/1999,278
07/05/1999,282.4
06/05/1999,287.95
05/05/1999,286
04/05/1999,285.3
03/05/1999,286.6
30/04/1999,286.6
29/04/1999,283
28/04/1999,283
27/04/1999,281.05
26/04/1999,281.5
23/04/1999,283.3
22/04/1999,283.4
21/04/1999,283.25
20/04/1999,284.35
19/04/1999,284.2
16/04/1999,284.2
15/04/1999,283.65
14/04/1999,283.4
13/04/1999,283.45
12/04/1999,283.2
09/04/1999,280.6
08/04/1999,281
07/04/1999,280.15
06/04/1999,278.5
05/04/1999,280.55
02/04/1999,280.55
01/04/1999,280.55
31/03/1999,279.45
30/03/1999,279.6
29/03/1999,280.15
26/03/1999,279.8
25/03/1999,283.4
24/03/1999,284.25
23/03/1999,284.1
22/03/1999,284.3
19/03/1999,283.7
18/03/1999,283.7
17/03/1999,284.7
16/03/1999,283
15/03/1999,289.7
12/03/1999,292.5
11/03/1999,294
10/03/1999,291.8
09/03/1999,292.95
08/03/1999,289.5
05/03/1999,287.9
04/03/1999,287.7
03/03/1999,285.95
02/03/1999,288.25
01/03/1999,286.7
26/02/1999,287.05
25/02/1999,286.45
24/02/1999,287.4
23/02/1999,286.7
22/02/1999,287.2
19/02/1999,286.35
18/02/1999,285.7
17/02/1999,285.75
16/02/1999,285.3
15/02/1999,289.2
12/02/1999,289.15
11/02/1999,287.3
10/02/1999,288.2
09/02/1999,287
08/02/1999,288.85
05/02/1999,289.4
04/02/1999,287.25
03/02/1999,286.85
02/02/1999,288.55
01/02/1999,286.9
29/01/1999,285.4
28/01/1999,283.55
27/01/1999,283.8
26/01/1999,287.1
25/01/1999,287.7
22/01/1999,287
21/01/1999,287.75
20/01/1999,286
19/01/1999,286.5
18/01/1999,286.75
15/01/1999,285.95
14/01/1999,285.65
13/01/1999,285.45
12/01/1999,289.8
11/01/1999,291.15
08/01/1999,290.9
07/01/1999,289.95
06/01/1999,287.65
05/01/1999,287.15
04/01/1999,287.15
01/01/1999,287.8
31/12/1998,287.8
30/12/1998,287.8
29/12/1998,286.95
28/12/1998,285.8
25/12/1998,285.8
24/12/1998,285.8
23/12/1998,285.8
22/12/1998,287.25
21/12/1998,289.65
18/12/1998,291.6
17/12/1998,293.3
16/12/1998,294.1
15/12/1998,292.55
14/12/1998,291.4
11/12/1998,290.8
10/12/1998,293.95
09/12/1998,294.2
08/12/1998,294.4
07/12/1998,295.55
04/12/1998,292.3
03/12/1998,292.85
02/12/1998,294.15
01/12/1998,293.3
30/11/1998,294.7
27/11/1998,296.15
26/11/1998,296.4
25/11/1998,296.3
24/11/1998,296.45
23/11/1998,295.5
20/11/1998,295.6
19/11/1998,296.35
18/11/1998,296.5
17/11/1998,293.8
16/11/1998,294.85
13/11/1998,297.1
12/11/1998,294.45
11/11/1998,293.5
10/11/1998,292.25
09/11/1998,292.05
06/11/1998,293.3
05/11/1998,290.6
04/11/1998,289.4
03/11/1998,288.6
02/11/1998,292.7
30/10/1998,292.3
29/10/1998,294
28/10/1998,293.15
27/10/1998,293
26/10/1998,291.45
23/10/1998,292.25
22/10/1998,292.9
21/10/1998,295.25
